player_id,rank,name,h1,h2,h3,h4,h5,h6,h7,h8,h9,out,h10,h11,h12,h13,h14,h15,h16,h17,h18,in,total,score
morita-ayane,70,森田 彩音,4,4,5,4,2,5,3,5,4,36,5,5,3,5,4,4,4,5,6,41,77,5
player-072,70,@高橋 亜莉澄,5,4,6,5,2,4,3,5,4,38,4,4,3,5,4,5,5,4,5,39,77,5
kinjou-wakana,70,金城 和歌奈,4,4,4,4,3,5,4,5,3,36,5,6,3,6,4,4,3,4,6,41,77,5
player-074,70,@坪井 乃杏,4,5,5,5,4,4,3,5,4,39,4,4,4,6,4,4,3,5,4,38,77,5
sakashita-ichiyou,70,坂下 一葉,4,4,5,6,3,5,4,5,5,41,4,4,3,5,4,4,3,4,5,36,77,5
katou-yuka,70,加藤 優花,3,4,5,4,4,4,3,6,4,37,4,7,4,5,4,4,3,4,5,40,77,5
player-077,70,花城 美久,5,5,5,3,3,5,3,5,5,39,4,4,4,5,5,4,3,5,4,38,77,5
koga-kisaki,78,古賀 妃,5,5,4,5,4,4,4,5,4,40,4,4,3,4,5,4,4,5,5,38,78,6
anzai-miyu,78,安西 美優,5,4,4,7,5,4,3,5,4,41,5,3,3,5,5,4,3,4,5,37,78,6
player-080,78,佐渡山 理莉,4,4,10,5,4,4,3,4,4,42,4,6,3,5,5,3,3,3,4,36,78,6
player-081,78,山本 斎,4,5,4,3,3,5,4,5,5,38,4,5,3,5,5,5,3,4,6,40,78,6
player-082,78,蒔田 小暖,4,5,6,4,5,4,2,5,4,39,4,5,2,5,3,5,5,5,5,39,78,6
tezuka-saikaoru,78,手塚 彩馨,4,6,5,4,3,4,3,6,4,39,4,5,3,4,4,5,4,5,5,39,78,6
player-084,78,中谷 鈴音,5,6,5,4,3,4,4,5,4,40,3,5,4,5,5,4,3,4,5,38,78,6
player-085,78,@上村 愛,4,4,4,5,2,5,4,8,4,40,4,4,3,5,5,4,3,6,4,38,78,6
itou-marina,78,伊藤 真利奈,4,4,7,4,3,5,3,7,4,41,4,6,3,5,4,4,3,3,5,37,78,6
player-087,87,鎮守 愛佳,4,4,5,4,3,4,3,5,4,36,6,5,3,6,4,5,5,4,5,43,79,7
player-088,87,佐賀 美咲,4,5,5,5,4,5,4,5,4,41,4,4,3,5,5,4,3,4,6,38,79,7
nishimura-asaki,87,@西村 亜咲,5,3,5,5,4,4,4,5,5,40,4,4,3,5,4,4,4,5,6,39,79,7
player-090,87,倉田 天乃,4,4,5,4,3,5,4,5,4,38,4,6,4,6,4,4,3,4,6,41,79,7
bandou-nao,87,坂東 奈央,5,3,6,4,3,4,3,4,4,36,5,4,4,7,5,4,3,5,6,43,79,7
player-092,87,@二階堂 恵莉,5,4,5,5,3,5,3,5,5,40,4,5,3,5,5,4,3,5,5,39,79,7
player-093,87,松崎 麻矢,4,4,5,6,4,4,3,5,4,39,4,7,3,5,5,4,3,3,6,40,79,7
kanemoto-yoshio,94,金本 佳央,5,6,5,4,3,6,3,5,4,41,4,6,4,6,4,3,4,4,4,39,80,8
player-095,94,池内 奏依,5,4,5,5,2,4,4,5,4,38,6,4,3,6,5,4,3,4,7,42,80,8
matsumoto-hanashino,94,@松本 花仔乃,6,4,6,4,4,7,3,4,4,42,4,5,3,6,4,4,3,4,5,38,80,8
player-097,94,早坂 はる菜,5,4,4,4,4,4,4,6,4,39,4,6,4,5,4,5,3,4,6,41,80,8
player-098,94,塩澄 英香,5,4,5,5,4,6,4,5,4,42,5,5,3,5,4,4,3,4,5,38,80,8
kurokawa-rinako,94,黒川 莉奈子,6,5,5,5,3,5,3,5,4,41,4,4,4,4,4,4,4,4,7,39,80,8
player-100,94,@下地 智子,5,4,6,4,3,4,4,4,4,38,5,4,4,5,5,4,3,5,7,42,80,8
irie-kyouka,94,入江 京花,5,4,6,5,3,5,3,5,5,41,4,6,3,5,3,4,3,6,5,39,80,8
koshiokawa-seri,94,小潮川 せり,4,4,6,6,2,4,3,5,4,38,5,4,4,5,4,4,7,5,4,42,80,8
player-103,103,高橋 美羽,4,4,6,5,3,4,4,5,5,40,4,6,4,4,4,5,4,5,5,41,81,9
player-104,103,小堀 未愛,4,5,7,5,3,4,4,5,3,40,5,5,3,6,5,4,3,5,5,41,81,9
arimoto-hanarei,103,有本 花怜,4,4,6,5,3,5,4,5,4,40,6,5,4,5,4,4,3,5,5,41,81,9
player-106,103,杉田 茉由,4,4,6,5,3,5,3,6,5,41,4,6,3,6,4,4,3,5,5,40,81,9
player-107,103,鈴木 惠子,5,4,6,5,3,5,3,5,5,41,5,6,3,5,4,5,3,4,5,40,81,9
player-108,108,足立 凜々花,4,5,6,5,3,5,3,6,5,42,4,6,4,6,4,4,4,4,5,41,83,11
player-109,108,@岡部 ゆい,5,6,5,5,3,5,5,5,4,43,5,4,3,6,5,4,3,5,5,40,83,11
minamisawa-rikeiko,110,南澤 莉佳子,4,5,6,5,4,5,3,5,5,42,4,6,4,6,4,5,3,5,5,42,84,12
suzuki-natsuru,110,鈴木 夏瑠,5,4,6,5,4,5,3,5,4,41,5,5,6,4,4,5,3,6,5,43,84,12
player-112,110,山之口 空,5,4,6,5,3,4,4,5,5,41,5,5,3,7,4,4,4,5,6,43,84,12
player-113,110,荻野 晴海,5,4,5,5,4,5,4,5,4,41,4,5,3,6,5,4,4,5,7,43,84,12
player-114,114,横山 さくら,4,5,5,5,5,4,3,6,4,41,5,4,3,7,4,3,4,6,8,44,85,13
player-115,114,@大川 きい,6,5,6,5,2,5,5,6,5,45,5,5,3,5,5,4,3,5,5,40,85,13
washizaki-nami,116,鷲崎 奈未,5,5,7,5,3,6,4,7,5,47,5,4,3,7,4,5,4,4,5,41,88,16
player-117,117,@坂田 楓,5,6,6,6,4,5,5,8,4,49,7,8,5,7,4,6,6,5,8,56,105,33
player_118,NR,松岡 華,,,,,,,,,,,,,,,,,,,,,
player_119,DNS,角田 夢香,,,,,,,,,,,,,,,,,,,,,
player_120,DNS,笠井 紗夏,,,,,,,,,,,,,,,,,,,,,
